Ticker,Ano,Pregoes_Ano,Volatilidade_Anual,Retorno_Anual,Volume_Financeiro_Medio_Diario,Negocios_Medio_Diario,Liquidez_Anual_Log,Amplitude_Intradiaria_Media,Max_Drawdown_Anual,Beta_Ibov_Anual,Retorno_Ibov,Target_Venceu,Retorno_Ano_Anterior,CD_CVM,CNPJ_CIA,DENOM_CIA,Nome_Pregao,Setor,Subsetor,Segmento_Setorial,Segmento_Listagem,ROIC,F_Score,DivLiq_EBITDA,ROE,FCF,ROA,Margem_Bruta,Giro_Ativo,Log_Ativo_Total,Crescimento_Receita,Margem_Liquida,Divida_Ativo,Eh_Estatal,Segmento_Novo_Mercado,Segmento_Nivel_1,Segmento_Nivel_2,Segmento_Bovespa_Mais,Segmento_Bovespa_Mais_Nivel_2,Segmento_Tradicional,Selic_Media,IPCA_Anual,ROE_Premio_Risco,ROIC_Premio_Risco,ROE_Ajustado_Selic,Custo_Divida_Real,Setor_Bens_Industriais,Setor_Comunicacoes,Setor_Consumo_Ciclico,Setor_Consumo_Nao_Ciclico,Setor_Financeiro,Setor_Materiais_Basicos,Setor_Nao_Classificado,Setor_Petroleo_Gas_E_Biocombustiveis,Setor_Saude,Setor_Tecnologia_Da_Informacao,Setor_Utilidade_Publica
JHSF3.SA,2010,247,0.3728498519031532,-0.06666666666666743,1477301.5303643725,376.3238866396761,19.7151160305975,0.03434116777353986,-0.4289340101522843,0.8999816328421648,-0.010564637019058187,0,,20605,8294224000165,JHSF PARTICIPACOES S.A.,JHSF PART,Consumo Cíclico,Construção Civil,Incorporações,Novo Mercado,0.08828506154823344,3,0.32505903627273697,0.19708586894940883,261485.0,0.09901225780425338,0.39545299638232057,0.3553896792958913,14.579449324686907,,0.27860195040109054,0.316077036810679,0,1,0,0,0,0,0,0.09902054794520548,0.05909068347266211,0.09806532100420334,-0.010735486396972041,1.990353245252382,0.03218752388626684,0,0,1,0,0,0,0,0,0,0,0
JSLG3.SA,2010,174,0.3150314290815465,0.3937499999999985,1814664.9137931035,81.64367816091954,19.570466690518533,0.025431090361146425,-0.11589008363201903,0.23943154100376685,-0.010564637019058187,1,,22020,52548435000179,JSL S.A.,JSL,Bens Industriais,Transporte,Transporte Rodoviário,Novo Mercado,0.06720135346077183,3,4.911394766516318,0.11436870090456117,248223.0,0.03175910531152136,0.17505209619716247,0.6926654517031514,14.889995440949157,,0.04585056932380689,0.5312737004107587,0,1,0,0,0,0,0,0.09902054794520548,0.05909068347266211,0.015348152959355682,-0.031819194484433655,1.1549996771159943,0.48632900095566034,1,0,0,0,0,0,0,0,0,0,0
KEPL3.SA,2010,247,0.8837023628811401,-0.02777777777777779,10365074.939271254,1323.0445344129555,21.66334087087545,0.06516518573259235,-0.573529411764706,1.036374889003318,-0.010564637019058187,0,,7870,91983056000169,KEPLER WEBER S.A.,KEPLER WEBER,Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,Novo Mercado,0.06279474066976808,3,1.1758553749090026,0.09456064142220634,49817.0,0.04601573707777246,0.21980727759124286,0.6635547537277746,13.221435562892262,,0.06934730980263697,0.2979357764929212,0,1,0,0,0,0,0,0.09902054794520548,0.05909068347266211,-0.004459906522999144,-0.03622580727543741,0.9549597874830272,0.11643384352780446,1,0,0,0,0,0,0,0,0,0,0
LREN3.SA,2010,247,0.3800461097369473,0.4012422360248431,50035748.615384616,2949.068825910931,23.237636616938065,0.033214970001039186,-0.2031250000000001,0.852162045482564,-0.010564637019058187,1,,8133,92754738000162,LOJAS RENNER S.A.,LOJAS RENNER,Consumo Cíclico,Comércio,"Tecidos, Vestuário e Calçados",Novo Mercado,0.15910790852361112,3,-0.06714646676918665,0.30160147575462054,534933.0,0.1254178007870473,0.5604106074935177,1.1202447867785823,14.71405108288593,,0.1119557102762365,0.26730374203740614,0,1,0,0,0,0,0,0.09902054794520548,0.05909068347266211,0.20258092780941506,0.060087360578405635,3.0458473722193125,-0.006648879932069393,0,0,1,0,0,0,0,0,0,0,0
MDIA3.SA,2010,246,0.3045484054444099,-0.027333169170156935,3552667.0853658537,49.329268292682926,20.588540708102236,0.025294507996385107,-0.30220883534136544,0.4056192357160252,-0.010564637019058187,0,,20338,7206816000115,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,M.DIASBRANCO,Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,Novo Mercado,0.13374715289360278,2,0.5374586599149576,0.19973734988074526,167111.0,0.1488989074821446,0.41746194762684125,1.034887654984377,14.674854147796669,,0.14387929623567922,0.11695416133661415,0,1,0,0,0,0,0,0.09902054794520548,0.05909068347266211,0.10071680193553978,0.0347266049483973,2.017130323205977,0.053219451002674945,0,0,0,1,0,0,0,0,0,0,0
MRVE3.SA,2010,247,0.4404187813237943,0.13527272727272677,47633754.914979756,5102.3400809716595,23.188440541465198,0.03930595557547629,-0.26086956521739135,1.3432840245713291,-0.010564637019058187,1,,20915,8343492000120,MRV ENGENHARIA E PARTICIPACOES S.A.,MRV,Consumo Cíclico,Construção Civil,Incorporações,Novo Mercado,0.08856328998678509,1,1.6038965594970986,0.20784145442633692,-339658.0,0.09342606714612055,0.3233564529845072,0.4448241274399831,15.731158681860471,,0.21002922589608372,0.28556125464525545,0,1,0,0,0,0,0,0.09902054794520548,0.05909068347266211,0.10882090648113144,-0.010457257958420396,2.098972978228207,0.15881871616883259,0,0,1,0,0,0,0,0,0,0,0
MULT3.SA,2010,247,0.30578327990656534,0.09495548961424372,11087585.246963562,702.3724696356276,21.73072493112846,0.0345095850784511,-0.17617647058823527,0.6430696187488366,-0.010564637019058187,1,,20982,7816890000153,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,MULTIPLAN,Financeiro,Exploração de Imóveis,Exploração de Imóveis,Nivel 2,0.059770016975191555,3,-1.2630128737949224,0.07364242403600667,458102.0,0.054787698702403874,0.7656852119958635,0.15162496807565304,15.198295518334607,,0.3613369183040331,0.10258064127671296,0,0,0,1,0,0,0,0.09902054794520548,0.05909068347266211,-0.025378123909198816,-0.03925053097001393,0.7437085086295202,-0.12506422682502188,0,0,0,0,1,0,0,0,0,0,0
MYPK3.SA,2010,247,0.609940433584284,-0.06407766990291208,5820927.129554656,395.582995951417,21.08635844495489,0.0360676342500908,-0.561765639885678,0.6095491219390814,-0.010564637019058187,0,,11932,61156113000175,IOCHPE MAXION S.A.,IOCHP-MAXION,Consumo Cíclico,Automóveis e Motocicletas,Automóveis e Motocicletas,Novo Mercado,0.11427313131099161,2,2.575465386129983,0.21061781808290608,37695.0,0.07875319396775472,0.18704201045345287,1.0686049401313953,14.549991122262716,,0.07369720184717773,0.3508303116775203,0,1,0,0,0,0,0,0.09902054794520548,0.05909068347266211,0.1115972701377006,0.015252583365786124,2.1270112360866213,0.25502399374850115,0,0,1,0,0,0,0,0,0,0,0
NATU3.SA,2010,247,0.28019720400292764,0.2583113456464394,33945069.44129555,2588.4615384615386,22.849642508163303,0.029354747855945683,-0.12928759894459096,0.45273485471471225,-0.010564637019058187,1,,19550,71673990000177,NATURA COSMETICOS S.A.,NATURA,Nao Classificado,Produtos de Uso Pessoal,Nao Classificado,Novo Mercado,0.39546059979529696,3,0.5594191655835316,0.591688919779054,897125.0,0.23093724112479985,0.6969255819676089,1.5943257815101846,14.985473115052208,,0.1448494679086544,0.21467743432309982,0,1,0,0,0,0,0,0.09902054794520548,0.05909068347266211,0.49266837183384854,0.2964400518500915,5.975415527961672,0.055393992307130935,0,0,0,0,0,0,1,0,0,0,0
ODPV3.SA,2010,247,0.8544021304078213,-0.6125096525096523,7514237.631578947,488.8056680161943,21.341698466959613,0.03582130041956217,-0.7643283582089553,0.3499941491487823,-0.010564637019058187,0,,20125,58119199000151,ODONTOPREV S.A.,ODONTOPREV,Saúde,"Serviços Médico - Hospitalares, Análises e Diagnósticos","Serviços Médico - Hospitalares, Análises e Diagnósticos",Novo Mercado,0.10623271963061082,3,-0.09654326744557568,0.3044027587433874,541587.0,0.2398837630878798,0.5053920465700852,0.7643102732531329,13.724451728350635,,0.313856520686112,0.0,0,1,0,0,0,0,0,0.09902054794520548,0.05909068347266211,0.20538221079818192,0.007212171685405333,3.074137288271049,-0.009559767242881422,0,0,0,0,0,0,0,0,1,0,0
PETR3.SA,2010,247,0.2849687729277144,-0.2665066026410565,165828790.91902834,6337.311740890688,24.435854770729005,0.025061546441717635,-0.36187514948576904,0.9398516761462093,-0.010564637019058187,0,,9512,33000167000101,PETROLEO BRASILEIRO S.A. PETROBRAS,PETROBRAS,"Petróleo, Gás e Biocombustíveis","Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",Nivel 2,0.07025581724453295,2,1.9219494205849978,0.1134323759691809,17748182.0,0.06767576167273634,0.3620786399093645,0.4101653321720561,20.06928168326054,,0.16499629872265198,0.22677329715114355,1,0,0,1,0,0,0,0.09902054794520548,0.05909068347266211,0.01441182802397542,-0.028764730700672536,1.1455438120979742,0.19031248474929668,0,0,0,0,0,0,0,1,0,0,0
